24937,611.048967,294.4795129
24957,589.841519,293.7969489
24960,594.6977981,319.3321342
250551,253.4724973,436.8978823
250673,146.5307747,518.5787476
250744,246.0973408,486.8715928
250930,74.93442911,509.7950801
250946,81.41665287,502.8085087
25111,527.6386662,287.3966202
251413,194.7141094,447.625407
251532,169.8969754,443.6677237
251812,214.0379284,426.2993846
251827,105.3983068,503.2937341
251828,182.1274131,489.6365156
251838,249.9763999,467.3839078
251929,229.6088179,461.1687359
252451,272.9665122,436.5818754
252453,168.643135,463.0444196
252462,178.6837103,479.2699681
252884,56.05060164,431.3533966
252973,209.2978848,450.8928747
253053,215.9289849,426.5532399
253056,187.8929003,488.6157081
253348,269.366845,492.0826967
253349,270.5325526,439.8988435
253370,267.1781604,482.1612108
253371,142.1147158,501.7451343
253372,216.6706023,454.5537214
253373,246.6458146,453.5627744
253386,67.58147904,440.5000025
253505,239.203838,488.5723953
253566,248.5600129,486.5822144
254196,271.1082976,492.157997
254473,102.3670817,510.7651441
254508,201.2044882,488.3936469
254523,200.9472405,443.9614113
254587,303.686529,436.4149773
254590,81.31116383,471.7583943
254613,145.5918564,511.3708057
254649,178.7826379,455.7169806
254697,111.3172918,472.7457503
254779,293.2088792,434.9418434
254819,70.04816277,460.7967924
254894,257.4703969,431.4617892
254896,227.9928297,441.3864794
255122,164.1350079,506.9640002
255154,249.4756508,432.4862429
255391,219.0899563,478.8238845
255417,298.3683847,453.0932113
255506,304.9476029,426.7556887
255878,231.7759405,439.0626405
255890,160.8352414,502.9832517
255939,258.5587806,490.8519269
255946,274.1822171,478.6448047
255949,199.2534848,438.6817747
255957,38.21822105,475.0477394
255973,95.2931008,461.7817453
255977,233.1326577,491.516536
255983,120.0976108,492.7380244
256127,103.5104929,453.7369373
256134,254.5305056,426.9536074
256163,62.58554567,460.6471864
256184,85.75446626,514.4524812
256207,158.5700919,451.1371448
256262,144.0365356,427.5118956
256570,61.19232122,492.2070554
256846,299.9131184,489.5703309
256975,187.0245713,486.862643
256978,295.9756091,470.923821
257511,163.1647581,502.92784
257580,143.1656291,489.4194265
257603,139.4169123,445.2360187
257610,82.77635641,518.3144509
257640,99.97235226,481.6655163
282,509.3935307,280.189065
307640,138.8388947,328.9151557
308245,132.3360581,364.9919907
309995,67.41832266,381.3904591
310003,66.25502621,336.3173149
310235,118.3395294,403.6581214
310279,176.9078222,292.0806776
310364,150.0975584,306.4315369
310454,103.7733529,410.2783567
310456,41.73987143,356.0459276
310471,180.3875403,333.691612
310478,144.2320627,294.2578661
310864,177.8281717,384.3380803
311158,62.81629126,390.5437221
311171,79.46724999,278.7970047
311177,68.33420313,399.8078363
311183,78.73926127,312.1550748
311237,78.46307052,284.0690172
311294,53.78205717,331.5510515
311297,104.4083242,389.3034501
311313,62.56704611,330.2721625
311327,81.73179662,364.8702285
311575,40.06574472,309.9234138
311720,40.27900234,331.6958236
311745,61.00638335,308.8688234
311935,48.45179454,412.9681449
311944,78.87736358,314.7020522
311950,71.69632774,299.9706863
311978,81.4306765,336.3172873
311987,40.95005123,401.8091216
312365,180.9125674,381.2630342
312522,107.0569063,403.9302354
312602,142.874708,315.2083263
313334,84.65806615,322.5930553
313386,179.8636217,328.464542
313645,81.00097408,339.5736782
313650,78.7392682,319.7960899
313654,97.22252831,398.2486292
313658,80.76845475,389.1180446
313767,41.88832517,403.4150115
313777,40.0329721,302.1625426
313780,73.83884658,335.8156815
313803,78.47351896,392.3419785
313808,40.39178728,281.3473797
313846,80.95527948,341.4406882
313973,42.08985255,412.7301729
314375,176.7125306,372.0380619
314380,53.64071224,299.282211
314826,100.2483352,384.7489446
3153,621.545352,248.8345315
315441,84.86684092,340.4068151
315887,127.3556589,387.7003501
315892,95.60188403,325.4959549
315894,85.23241155,336.1244236
316008,90.05649305,380.6178165
316009,93.9612436,351.1431515
316408,84.29061091,344.7119679
316473,103.9032793,330.2065856
316524,117.0878092,384.6882845
318080,80.62839162,405.1995669
318622,128.5593772,380.8055976
318764,105.6632592,379.2183256
318899,104.4796202,353.9144551
318990,148.2629706,291.0992881
319541,54.44870635,413.358071
33998,534.7876153,286.9326369
35372,546.0574619,286.078479
35633,585.3652638,346.1430319
35650,604.9964664,319.588006
35694,523.1225572,343.6757745
35703,574.7452159,298.3225332
35739,559.1957221,324.8580573
35942,545.389039,338.5536994
463188,352.2536984,302.6291224
463414,409.7570542,269.648838
463419,363.406783,321.2033153
463555,414.8177568,252.0695836
463689,415.2298466,313.7465731
463716,443.7809948,280.4640242
463717,443.9647432,257.2968332
463795,399.5331878,324.9326118
463973,395.4645603,310.2773195
464013,383.6898351,374.9049411
464015,401.305182,335.1390564
464023,383.1922179,340.3731703
464039,392.8393693,347.8643307
464070,383.0010974,377.7535891
464127,362.5154785,307.2559725
464161,460.2537204,282.0671518
464238,388.7097417,372.2879118
464239,363.9108578,363.3225126
464333,400.024985,314.3008836
464340,453.4120717,280.9029259
464341,460.8435999,275.3935213
464342,497.1225186,264.4615313
464366,409.7828843,307.1956992
464375,401.4470535,395.7943822
464377,401.8519651,395.6201364
464379,401.8195944,397.7790661
464438,392.2712181,351.2081483
464453,417.5312745,269.8650984
464454,388.1125733,350.6013542
464469,452.6900486,262.5873117
464483,410.5228943,327.2550972
464506,465.6343059,266.6919907
464593,398.8776245,306.7184292
464596,373.8404773,311.2163076
464604,410.3281154,310.048104
464607,407.0980236,286.1404373
464614,398.7403813,271.3373345
465966,432.6577312,269.537987
466129,364.1904713,400.2497764
466162,393.2553945,366.3094137
466220,373.1523493,398.6892711
466251,384.4449219,355.8763225
466286,393.1241377,390.1244052
466289,354.9411366,315.8289043
466311,390.2797235,329.8395037
466378,368.5997401,270.6476852
466379,376.3021239,322.5118438
466580,400.2549338,310.6698974
466645,390.9276653,387.1094392
467594,383.1541933,293.2245178
467647,389.5902097,310.5389644
467705,405.4386619,301.5965752
467730,378.3640415,350.611851
467733,468.2015178,272.7696968
467746,473.7890212,264.3788281
468055,360.8744362,242.4975147
468218,416.005359,319.4367977
468346,363.6116777,377.2651595
468633,368.68912,317.7917384
468637,389.2850156,231.8984093
468980,393.386679,375.9926238
469716,477.0600754,276.5150146
469836,361.0717648,255.1900557
471850,380.1739494,325.5868346
472842,393.0585093,420.1545685
472849,391.8597935,359.3991095
473395,377.8496014,396.9233336
473470,414.7906796,325.9465411
4785,638.8805033,146.4835033
4786,613.4835917,139.3521461
485262,538.4508323,213.0077674
487583,547.80188,254.422109
543866,478.5136001,484.7456449
543873,550.2222594,481.1270062
543895,517.2787483,491.4246619
543898,559.3768099,491.4315677
543914,543.7258249,491.235334
543936,528.7632729,478.4767188
543937,478.7819891,461.9420414
543999,570.5331371,489.7307099
544067,475.1889457,482.5009735
544077,500.7738737,487.1063882
544089,609.83268,490.7119613
544123,605.2143039,491.1373829
544186,672.4611751,501.1644991
544191,629.4433184,507.1223352
544214,603.923021,495.4117637
544227,668.9174084,494.4907857
544919,462.7929958,441.886704
545755,468.4062739,482.0629834
547202,460.8587875,474.126209
547257,505.6635767,429.5813268
547696,474.346142,438.8449437
547697,497.2634755,437.1550799
547768,463.517735,427.2966296
547820,481.9587025,431.0289646
547860,493.6216542,442.5854275
547951,474.936742,427.6268901
549541,466.9038051,470.0548019
5539,665.90205,143.3899775
5582,649.908068,145.3712085
561157,506.3848792,477.881333
590874,492.6041371,470.0069589
6778,664.8650771,240.4130013
7581,685.4180704,253.2219041
7873,600.43873,165.8662693
9177,653.6978858,245.6956487
9195,578.8375672,280.8539779
9789,591.0496024,280.9524539
s1019,257.4345341,468.4055163
s104,596.3972075,269.4701173
s108,365.7311587,289.3947565
s1124,596.2657844,269.339212
s113,39.98016868,336.3809859
s1130,668.7809413,164.022366
s1256,295.6121032,460.6170497
s1258,276.5088932,449.5898709
s1259,157.4868494,471.0264957
s1260,157.2615151,437.6912697
s1261,155.0230133,449.586418
s1262,142.8356026,495.7997838
s1263,157.4033589,510.1430744
s1264,107.726618,495.0089101
s1266,63.98681431,443.1474724
s1269,168.1836531,480.1861673
s1286,267.3272654,447.1699592
s1287,246.7404325,432.9361661
s1288,210.1112555,432.2515856
s1289,277.1070316,484.4813482
s1290,245.8347164,484.3198642
s1291,208.5056326,471.7054963
s1606,164.6044671,315.8956138
s1610,138.9045231,325.1205309
s1734,78.89530884,411.798201
s2130,417.440786,224.4193063
s2132,424.8100947,208.6142487
s2136,430.5407445,234.3035426
s2153,440.3024685,206.6675602
s2156,449.177932,193.909677
s2157,488.6944256,201.5752766
s2160,438.5625956,224.1057716
s2251,271.4999893,289.7946545
s2255,296.4524126,263.4384726
s2262,283.6398,247.7602183
s2265,286.9849356,221.6692309
s2270,276.8156948,203.2217722
s2276,304.6935701,208.8096675
s2288,334.7610722,228.2597438
s2291,332.1123237,232.1819592
s2293,334.4095391,254.0683277
s2300,424.5477474,339.1784209
s2301,444.5195359,342.6094996
s2302,451.0830953,345.6191068
s2303,496.7525275,319.4126276
s2304,480.0280971,327.123225
s2306,473.878706,302.7504426
s2307,496.0623208,292.9348908
s2309,376.6866653,228.6145887
s2310,388.6582755,216.6445821
s2311,373.8030348,212.9777965
s2312,438.3636596,215.9600845
s2313,496.8046865,224.1437394
s2314,488.7863275,239.6961434
s2315,436.791904,244.3137536
s2316,357.306142,411.2082292
s2318,349.8249492,367.2388719
s2319,346.0950783,312.097177
s2320,348.6148149,294.1454681
s2321,286.7377482,320.3419754
s2322,316.213514,271.0864349
s2324,219.1512889,299.2693663
s2725,377.7179844,372.6151061
s2745,391.6305653,392.5398972
s2760,389.235628,396.9232784
s2780,402.7054668,373.9643784
s2785,402.4838324,367.4463482
s2805,392.9272526,384.8249078
s2810,393.4521688,400.1344228
s2980,425.0125228,257.8922743
s3213,484.6162642,478.9986827
s3533,490.4616251,430.3603779
s3810,502.8492052,240.0287103
s3846,614.7723249,211.5217613
s3847,632.2347421,262.9737021
s3848,612.357821,260.0877492
s3890,679.3430655,237.3660202
s3895,682.5504313,141.0124395
s3925,655.5006156,182.9868026
s4475,542.961232,351.0497858
s4480,527.6386662,287.3966202
s4500,658.8501577,269.9544725
s4536,654.2941396,259.3788605
s57,364.1609274,345.7053733
s58,262.7920056,350.4840946
s59,267.7590603,260.8302688
s60,556.7428611,316.182368
s62,276.6512358,469.086782
s6500,454.6945968,448.8567568
s6695,488.4653914,438.0426617
s6705,485.2069197,440.5814627
s829,551.1694367,316.0935878
s850,305.2481687,200.6322002
